ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date and Time,Observer,Other - Observer,Facility,Other - Facility,Tank,Other - Tank,Mass,Mark,Notes,x,y
440,0592e1f6-a0ab-43db-95f5-9fb2a8cebfee,6/21/2024 12:49:57 PM,agc93487_USG,6/21/2024 12:49:57 PM,agc93487_USG,6/21/2024 12:49:00 PM,Andie Crenshaw,,UGA,,10,,5.03,,,-83.3577538284492,33.8908138827733
441,a3ebc89f-e8c6-4072-a762-64845d2c1343,6/21/2024 12:50:11 PM,agc93487_USG,6/21/2024 12:50:11 PM,agc93487_USG,6/21/2024 12:50:00 PM,Andie Crenshaw,,UGA,,25,,4.75,,,-83.3577538284492,33.8908138827733
442,ee0f3ea5-43bc-4618-8dfa-d0d41b1e8f86,6/21/2024 12:52:17 PM,agc93487_USG,6/21/2024 12:52:17 PM,agc93487_USG,6/21/2024 12:50:00 PM,Andie Crenshaw,,UGA,,15,,4.75,," We think he was from tank 15 , was on counter so not 100% sure",-83.3577538284492,33.8908138827733
443,d2d2937b-86fd-4432-8451-adeb94b9655c,6/21/2024 12:52:40 PM,agc93487_USG,6/21/2024 12:52:40 PM,agc93487_USG,6/21/2024 12:52:00 PM,Andie Crenshaw,,UGA,,7,,6.67,,,-83.3577538284492,33.8908138827733
444,1f0f30f2-6566-41ba-abbc-c5e47107242b,6/21/2024 12:52:54 PM,agc93487_USG,6/21/2024 12:52:54 PM,agc93487_USG,6/21/2024 12:52:00 PM,Andie Crenshaw,,UGA,,7,,5.81,,,-83.3577538284492,33.8908138827733
445,284d7ae2-1299-4a21-a228-2dbabbdf4f4e,6/21/2024 12:53:07 PM,agc93487_USG,6/21/2024 12:53:07 PM,agc93487_USG,6/21/2024 12:52:00 PM,Andie Crenshaw,,UGA,,7,,4.41,,,-83.3577538284492,33.8908138827733
446,32d0790a-4b76-4f44-ac5c-47f6b6b10585,6/21/2024 12:53:20 PM,agc93487_USG,6/21/2024 12:53:20 PM,agc93487_USG,6/21/2024 12:53:00 PM,Andie Crenshaw,,UGA,,7,,5.54,,,-83.3577538284492,33.8908138827733
447,4ffce37c-0f7b-4d52-b385-7980493c6b8e,6/21/2024 12:53:33 PM,agc93487_USG,6/21/2024 12:53:33 PM,agc93487_USG,6/21/2024 12:53:00 PM,Andie Crenshaw,,UGA,,7,,4.85,,,-83.3577538284492,33.8908138827733
448,f2e708c1-1e88-469d-8d67-52520073dd52,6/21/2024 12:53:59 PM,agc93487_USG,6/21/2024 12:53:59 PM,agc93487_USG,6/21/2024 12:53:00 PM,Andie Crenshaw,,UGA,,6,,5.19,,,-83.3577538284492,33.8908138827733
449,0ebce70c-38cf-483a-8e55-b09ab121c4b7,6/21/2024 12:54:12 PM,agc93487_USG,6/21/2024 12:54:12 PM,agc93487_USG,6/21/2024 12:54:00 PM,Andie Crenshaw,,UGA,,6,,4.38,,,-83.3577538284492,33.8908138827733
450,cf237593-30ae-4fdd-9036-c0648d5b7522,6/21/2024 12:54:23 PM,agc93487_USG,6/21/2024 12:54:23 PM,agc93487_USG,6/21/2024 12:54:00 PM,Andie Crenshaw,,UGA,,6,,4.51,,,-83.3577538284492,33.8908138827733
451,6788d5be-2b70-4f46-9bf6-f99f1511f4c9,6/21/2024 12:54:35 PM,agc93487_USG,6/21/2024 12:54:35 PM,agc93487_USG,6/21/2024 12:54:00 PM,Andie Crenshaw,,UGA,,6,,4.26,,,-83.3577538284492,33.8908138827733
452,3cf0558d-bb14-4c67-994c-0785987c752b,6/21/2024 12:54:51 PM,agc93487_USG,6/21/2024 12:54:51 PM,agc93487_USG,6/21/2024 12:54:00 PM,Andie Crenshaw,,UGA,,6,,4.98,,,-83.3577538284492,33.8908138827733
453,b31ea738-0404-429c-b73f-a95b0b76d47a,6/21/2024 12:55:03 PM,agc93487_USG,6/21/2024 12:55:03 PM,agc93487_USG,6/21/2024 12:54:00 PM,Andie Crenshaw,,UGA,,6,,4.45,,,-83.3577538284492,33.8908138827733
454,7e11ed1e-564c-40c7-8a9b-02f73a662e88,6/21/2024 12:55:49 PM,agc93487_USG,6/21/2024 12:55:49 PM,agc93487_USG,6/21/2024 12:55:00 PM,Andie Crenshaw,,UGA,,24,,5.1,,,-83.3577538284492,33.8908138827733
455,67bbfcce-5a40-4321-9a27-16ac7ee2cbc5,6/21/2024 12:56:40 PM,agc93487_USG,6/21/2024 12:56:40 PM,agc93487_USG,6/21/2024 12:55:00 PM,Andie Crenshaw,,UGA,,18,,5.44,,,-83.3577538284492,33.8908138827733
456,44877fcc-beae-4439-b923-a48f25ea4fa1,6/21/2024 12:57:31 PM,agc93487_USG,6/21/2024 12:57:31 PM,agc93487_USG,6/21/2024 12:56:00 PM,Andie Crenshaw,,UGA,,4,,4.45,,,-83.3577538284492,33.8908138827733
457,62ffcfb4-4962-4690-adfe-e94f2e29c138,6/21/2024 12:57:52 PM,agc93487_USG,6/21/2024 12:57:52 PM,agc93487_USG,6/21/2024 12:57:00 PM,Andie Crenshaw,,UGA,,4,,4.31,,,-83.3577538284492,33.8908138827733
458,c79fd0a4-2e02-4f8b-9668-268f89c8f3fb,6/21/2024 12:58:12 PM,agc93487_USG,6/21/2024 12:58:12 PM,agc93487_USG,6/21/2024 12:57:00 PM,Andie Crenshaw,,UGA,,4,,2.75,,,-83.3577538284492,33.8908138827733
459,2efb686f-5c4e-4551-abee-0d18bd5bd2bd,6/21/2024 12:58:26 PM,agc93487_USG,6/21/2024 12:58:26 PM,agc93487_USG,6/21/2024 12:58:00 PM,Andie Crenshaw,,UGA,,4,,4.24,,,-83.3577538284492,33.8908138827733
460,dacae45b-a179-4dd2-ba67-1e05b27f942c,6/21/2024 12:58:39 PM,agc93487_USG,6/21/2024 12:58:39 PM,agc93487_USG,6/21/2024 12:58:00 PM,Andie Crenshaw,,UGA,,4,,3.91,,,-83.3577538284492,33.8908138827733
461,ed0b634d-d342-47a3-82b8-f491d3cdb2bc,6/21/2024 12:58:54 PM,agc93487_USG,6/21/2024 12:58:54 PM,agc93487_USG,6/21/2024 12:58:00 PM,Andie Crenshaw,,UGA,,4,,4.04,,,-83.3577538284492,33.8908138827733
462,b2c969ed-5215-4e4a-8119-50f72db2e4e5,6/21/2024 12:59:09 PM,agc93487_USG,6/21/2024 12:59:09 PM,agc93487_USG,6/21/2024 12:59:00 PM,Andie Crenshaw,,UGA,,4,,4.05,,,-83.3577538284492,33.8908138827733
463,e31df501-a779-44d6-a844-f6b3ac09e694,6/21/2024 12:59:37 PM,agc93487_USG,6/21/2024 12:59:37 PM,agc93487_USG,6/21/2024 12:59:00 PM,Andie Crenshaw,,UGA,,3,,5.02,,,-83.3577538284492,33.8908138827733
464,b3dd321e-a24f-4799-8f29-1f4659070540,6/21/2024 12:59:52 PM,agc93487_USG,6/21/2024 12:59:52 PM,agc93487_USG,6/21/2024 12:59:00 PM,Andie Crenshaw,,UGA,,3,,6.92,,,-83.3577538284492,33.8908138827733
465,f74f6c51-ce14-4e05-bd52-5b2a41f63670,6/21/2024 1:00:08 PM,agc93487_USG,6/21/2024 1:00:08 PM,agc93487_USG,6/21/2024 12:59:00 PM,Andie Crenshaw,,UGA,,3,,6.57,,,-83.3577538284492,33.8908138827733
466,25964e82-c298-4ca5-9cba-bc51a7d47a11,6/21/2024 1:00:23 PM,agc93487_USG,6/21/2024 1:00:23 PM,agc93487_USG,6/21/2024 1:00:00 PM,Andie Crenshaw,,UGA,,3,,6.45,,,-83.3577538284492,33.8908138827733
467,31efed44-cc9e-4e89-baa5-244e48677d2d,6/21/2024 1:00:37 PM,agc93487_USG,6/21/2024 1:00:37 PM,agc93487_USG,6/21/2024 1:00:00 PM,Andie Crenshaw,,UGA,,3,,7.04,,,-83.3577538284492,33.8908138827733
468,b47a07ff-3cc7-4aec-915c-b87dfa7f1bb8,6/21/2024 1:00:57 PM,agc93487_USG,6/21/2024 1:00:57 PM,agc93487_USG,6/21/2024 1:00:00 PM,Andie Crenshaw,,UGA,,2,,4.39,,,-83.3577538284492,33.8908138827733
469,0e8acbc2-66f1-4999-864e-453f7a13ec9a,6/21/2024 1:01:12 PM,agc93487_USG,6/21/2024 1:01:12 PM,agc93487_USG,6/21/2024 1:01:00 PM,Andie Crenshaw,,UGA,,2,,4.11,,,-83.3577538284492,33.8908138827733
470,443a075e-3cd4-4c27-bf04-656f42167a24,6/21/2024 1:01:28 PM,agc93487_USG,6/21/2024 1:01:28 PM,agc93487_USG,6/21/2024 1:01:00 PM,Andie Crenshaw,,UGA,,2,,5.95,,,-83.3577538284492,33.8908138827733
471,26f0db5b-e004-40d6-b75f-88021825ba1a,6/21/2024 1:01:49 PM,agc93487_USG,6/21/2024 1:01:49 PM,agc93487_USG,6/21/2024 1:01:00 PM,Andie Crenshaw,,UGA,,2,,4.92,,,-83.3577538284492,33.8908138827733
472,23ebeced-0aef-451b-b478-138c51133eab,6/21/2024 1:02:10 PM,agc93487_USG,6/21/2024 1:02:10 PM,agc93487_USG,6/21/2024 1:01:00 PM,Andie Crenshaw,,UGA,,2,,3.95,,,-83.3577538284492,33.8908138827733
473,a9f9af54-3ed2-4687-b7eb-dc0c82fbbaa6,6/21/2024 1:02:24 PM,agc93487_USG,6/21/2024 1:02:24 PM,agc93487_USG,6/21/2024 1:02:00 PM,Andie Crenshaw,,UGA,,2,,5.04,,,-83.3577538284492,33.8908138827733
474,7d5cd21d-c4cb-4264-9e60-3860e7b7264b,6/21/2024 1:02:52 PM,agc93487_USG,6/21/2024 1:02:52 PM,agc93487_USG,6/21/2024 1:02:00 PM,Andie Crenshaw,,UGA,,1,,5.39,,,-83.3577538284492,33.8908138827733
475,a4d1d867-6cd8-4770-a2f8-477ae90e0c51,6/21/2024 1:03:10 PM,agc93487_USG,6/21/2024 1:03:10 PM,agc93487_USG,6/21/2024 1:02:00 PM,Andie Crenshaw,,UGA,,1,,5.37,,,-83.3577538284492,33.8908138827733
476,25ff7d60-1921-428e-b23e-7be2fa06d995,6/21/2024 1:03:28 PM,agc93487_USG,6/21/2024 1:03:28 PM,agc93487_USG,6/21/2024 1:03:00 PM,Andie Crenshaw,,UGA,,1,,4.59,,,-83.3577538284492,33.8908138827733
477,fea36e94-da28-4356-885b-8776f433169d,6/21/2024 1:18:36 PM,agc93487_USG,6/21/2024 1:18:36 PM,agc93487_USG,6/21/2024 1:18:00 PM,Andie Crenshaw,,UGA,,19,,4.11,,,-83.3576755146595,33.8908265921506
478,e80de133-67ad-444c-9d44-ad6c9fa19caf,6/21/2024 1:19:00 PM,agc93487_USG,6/21/2024 1:19:00 PM,agc93487_USG,6/21/2024 1:18:00 PM,Andie Crenshaw,,UGA,,10,,7.31,,,-83.3577257200363,33.8908177756368
479,3260df87-ca22-4216-8e37-b70c2bb5acae,6/21/2024 1:19:54 PM,agc93487_USG,6/21/2024 1:19:54 PM,agc93487_USG,6/21/2024 1:19:00 PM,Andie Crenshaw,,UGA,,13,,5.05,,,-83.3577241001865,33.8908204919137
480,1d0abfba-95d1-4d57-b089-a088b54d25ad,6/21/2024 1:20:16 PM,agc93487_USG,6/21/2024 1:20:16 PM,agc93487_USG,6/21/2024 1:20:00 PM,Andie Crenshaw,,UGA,,7,,6.3,,,-83.3576855325941,33.8908285768797
481,322b664f-c85e-45ab-9f4b-abf80e73fa5e,6/21/2024 1:21:16 PM,agc93487_USG,6/21/2024 1:21:16 PM,agc93487_USG,6/21/2024 1:20:00 PM,Andie Crenshaw,,UGA,,7,,5.91,,,-83.357696414567,33.8908213057803
482,1bd142c2-7fb0-4725-bc79-9b935c8a190c,6/21/2024 1:22:10 PM,agc93487_USG,6/21/2024 1:22:10 PM,agc93487_USG,6/21/2024 1:21:00 PM,Andie Crenshaw,,UGA,,20,,5.63,,,-83.3576684482493,33.8908098233277
483,b203b572-cde5-4be1-bd97-97e552dd9ec5,6/21/2024 1:23:05 PM,agc93487_USG,6/21/2024 1:23:05 PM,agc93487_USG,6/21/2024 1:22:00 PM,Andie Crenshaw,,UGA,,16,,5.82,,,-83.357653411419,33.890810847561
484,d6733b11-a520-4d55-981d-51f8dc93fb07,6/21/2024 1:23:29 PM,agc93487_USG,6/21/2024 1:23:29 PM,agc93487_USG,6/21/2024 1:23:00 PM,Andie Crenshaw,,UGA,,16,,5.64,,,-83.3576917717332,33.8907927827082
485,96e2ddbd-266a-4ed5-8f65-7cfee1b9d6e6,6/21/2024 1:23:47 PM,agc93487_USG,6/21/2024 1:23:47 PM,agc93487_USG,6/21/2024 1:23:00 PM,Andie Crenshaw,,UGA,,14,,5.12,,,-83.3576168066802,33.8907672315038
486,11ea1352-b05f-49ed-b83f-7188c37a1184,6/21/2024 1:26:46 PM,agc93487_USG,6/21/2024 1:26:46 PM,agc93487_USG,6/21/2024 1:26:00 PM,Andie Crenshaw,,UGA,,14,,5.19,,,-83.3577027911449,33.8907940633406
487,35f07035-9b1e-443f-9af5-94997802c0e9,6/21/2024 1:27:07 PM,agc93487_USG,6/21/2024 1:27:07 PM,agc93487_USG,6/21/2024 1:26:00 PM,Andie Crenshaw,,UGA,,5,,5.11,,,-83.3577003752174,33.8908063981114
488,9b52226f-e124-4c5c-8d23-3e5c18d10439,6/21/2024 1:27:43 PM,agc93487_USG,6/21/2024 1:27:43 PM,agc93487_USG,6/21/2024 1:27:00 PM,Andie Crenshaw,,UGA,,1,,7.83,,,-83.357692414043,33.8908135232169
489,85a000d7-f896-4d37-866e-4e1c31142388,6/21/2024 1:27:56 PM,agc93487_USG,6/21/2024 1:27:56 PM,agc93487_USG,6/21/2024 1:27:00 PM,Andie Crenshaw,,UGA,,1,,5.23,,,-83.3577176119224,33.8908105167948
490,8c3c7a45-267b-4975-a88c-9479e202a18f,6/21/2024 1:33:52 PM,agc93487_USG,6/21/2024 1:33:52 PM,agc93487_USG,6/21/2024 1:33:00 PM,Andie Crenshaw,,UGA,,22,,6.26,,,-83.357700583661,33.8908397760439
491,38e7d78f-b04a-4ff1-a41b-9fbf3f4af6b4,6/21/2024 2:08:15 PM,agc93487_USG,6/21/2024 2:08:15 PM,agc93487_USG,6/21/2024 2:07:00 PM,Andie Crenshaw,,UGA,,2,,5.29,,,-83.3577132457223,33.8908079566116
492,2eb8b8eb-ee3e-401c-83da-5f706a7ff7a0,6/23/2024 9:53:40 PM,cjn07548_USG,6/23/2024 9:53:40 PM,cjn07548_USG,6/23/2024 9:53:00 PM,Corrie Navis,,UGA,,17,,7.35,,,-83.3576172388581,33.8908465997686
493,20ec9f12-f040-4ece-ad36-fe092cf58cdb,6/23/2024 10:27:53 PM,cjn07548_USG,6/23/2024 10:27:53 PM,cjn07548_USG,6/23/2024 10:27:00 PM,Corrie Navis,,UGA,,7,,5.39,,,-83.3576653830225,33.8907737087792
494,a163ca92-6cc0-4ffd-996c-6fa5bd33c48f,6/24/2024 9:57:38 AM,agc93487_USG,6/24/2024 9:57:38 AM,agc93487_USG,6/24/2024 9:56:00 AM,Andie Crenshaw,,UGA,,7,,5.71,,,-83.3576869904834,33.8907622186382
495,5b0a60f7-f0fe-48c1-bd3d-066aadb96e35,6/24/2024 9:59:07 AM,agc93487_USG,6/24/2024 9:59:07 AM,agc93487_USG,6/24/2024 9:58:00 AM,Andie Crenshaw,,UGA,,20,,5.38,,,-83.3577031967932,33.8907395613372
496,05dd37b8-e5da-49a2-9960-bbe5702ba3a8,6/24/2024 12:58:49 PM,agc93487_USG,6/24/2024 12:58:49 PM,agc93487_USG,6/24/2024 9:58:00 AM,Andie Crenshaw,,UGA,,20,,5.38,,,-83.3577031967932,33.8907395613372
497,6f6bc724-eec3-4d68-a4c0-c0909f00a74e,6/24/2024 12:58:50 PM,agc93487_USG,6/24/2024 12:58:50 PM,agc93487_USG,6/24/2024 10:00:00 AM,Andie Crenshaw,,UGA,,20,,4.36,,,-83.3577009458612,33.8907744462717
498,3e9e2e07-a78a-4a93-932d-a64b6bd1d463,6/24/2024 12:58:51 PM,agc93487_USG,6/24/2024 12:58:51 PM,agc93487_USG,6/24/2024 10:01:00 AM,Andie Crenshaw,,UGA,,20,,4.71,,,-83.3577009458612,33.8907744462717
499,33dbc651-c5f0-4726-8385-6cb348df65fa,6/24/2024 12:58:52 PM,agc93487_USG,6/24/2024 12:58:52 PM,agc93487_USG,6/24/2024 10:03:00 AM,Andie Crenshaw,,UGA,,7,,5.24,,,-83.3577009458612,33.8907744462717
500,79152da2-ea3d-4ddb-aedb-aa8ec00a706e,6/24/2024 12:58:52 PM,agc93487_USG,6/24/2024 12:58:52 PM,agc93487_USG,6/24/2024 10:04:00 AM,Andie Crenshaw,,UGA,,11,,3.91,,,-83.3577009458612,33.8907744462717
501,29e96419-8ae0-4294-965d-7e695aa9ee19,6/24/2024 12:58:53 PM,agc93487_USG,6/24/2024 12:58:53 PM,agc93487_USG,6/24/2024 10:05:00 AM,Andie Crenshaw,,UGA,,20,,5.56,,,-83.3577009458612,33.8907744462717
502,db99f44c-e384-40d4-8e60-23cb140a525c,6/24/2024 12:58:54 PM,agc93487_USG,6/24/2024 12:58:54 PM,agc93487_USG,6/24/2024 10:06:00 AM,Andie Crenshaw,,UGA,,6,,4.67,,,-83.3577009458612,33.8907744462717
503,f9f40a6d-94d6-4e29-899e-35a0f872e33a,6/24/2024 12:58:55 PM,agc93487_USG,6/24/2024 12:58:55 PM,agc93487_USG,6/24/2024 10:07:00 AM,Andie Crenshaw,,UGA,,20,,4.98,,,-83.3577009458612,33.8907744462717
504,d0b08786-97aa-437a-a795-9691d204e00c,6/24/2024 12:58:56 PM,agc93487_USG,6/24/2024 12:58:56 PM,agc93487_USG,6/24/2024 10:09:00 AM,Andie Crenshaw,,UGA,,11,,3.89,,,-83.3577009458612,33.8907744462717
505,2181d64c-1621-4e9e-8293-f6edba4149aa,6/24/2024 12:58:57 PM,agc93487_USG,6/24/2024 12:58:57 PM,agc93487_USG,6/24/2024 10:10:00 AM,Andie Crenshaw,,UGA,,17,,4.78,,,-83.3577384311752,33.8907895080848
506,1dacb686-287a-4f5d-9e40-c9119b740fc8,6/24/2024 12:58:57 PM,agc93487_USG,6/24/2024 12:58:57 PM,agc93487_USG,6/24/2024 10:11:00 AM,Andie Crenshaw,,UGA,,14,,4.73,,,-83.3577384311752,33.8907895080848
507,1aba5606-ba50-4377-9cfb-54fc841e700d,6/24/2024 12:58:58 PM,agc93487_USG,6/24/2024 12:58:58 PM,agc93487_USG,6/24/2024 10:13:00 AM,Andie Crenshaw,,UGA,,6,,5.14,,,-83.3577384311752,33.8907895080848
508,c48609b0-2419-421b-8c1e-102d4ebe9603,6/24/2024 12:58:59 PM,agc93487_USG,6/24/2024 12:58:59 PM,agc93487_USG,6/24/2024 10:15:00 AM,Andie Crenshaw,,UGA,,14,,5.51,,,-83.3577384311752,33.8907895080848
509,8d5c6d6d-cc17-45c1-bf12-3eb8bf2ee266,6/24/2024 12:59:00 PM,agc93487_USG,6/24/2024 12:59:00 PM,agc93487_USG,6/24/2024 10:16:00 AM,Andie Crenshaw,,UGA,,16,,4.84,,,-83.3577384311752,33.8907895080848
510,52dd8e4c-b9fc-44c3-8d9b-b5ccb02fd07c,6/24/2024 12:59:01 PM,agc93487_USG,6/24/2024 12:59:01 PM,agc93487_USG,6/24/2024 10:17:00 AM,Andie Crenshaw,,UGA,,13,,6.23,,,-83.3577384311752,33.8907895080848
511,3553644c-1a1f-45d4-a2d5-88a57097d6c7,6/24/2024 12:59:02 PM,agc93487_USG,6/24/2024 12:59:02 PM,agc93487_USG,6/24/2024 10:19:00 AM,Andie Crenshaw,,UGA,,17,,5.21,,,-83.3576425033846,33.8907318167158
512,4707de66-dce2-4b95-8ad9-a71884d424b2,6/24/2024 12:59:03 PM,agc93487_USG,6/24/2024 12:59:03 PM,agc93487_USG,6/24/2024 10:20:00 AM,Andie Crenshaw,,UGA,,13,,4.84,,,-83.3576425033846,33.8907318167158
513,0cef28a6-6ad1-40e2-a408-7505ca482f47,6/24/2024 12:59:03 PM,agc93487_USG,6/24/2024 12:59:03 PM,agc93487_USG,6/24/2024 10:21:00 AM,Andie Crenshaw,,UGA,,19,,5.33,,,-83.3576425033846,33.8907318167158
514,f414bd16-738e-436f-952c-115c274fbfe0,6/24/2024 12:59:04 PM,agc93487_USG,6/24/2024 12:59:04 PM,agc93487_USG,6/24/2024 10:33:00 AM,Andie Crenshaw,,UGA,,18,,5.02,,,-83.3576315155238,33.8907492734063
515,e35e8ad3-fdbf-4994-9b1a-8ed5c36b3940,6/24/2024 12:59:05 PM,agc93487_USG,6/24/2024 12:59:05 PM,agc93487_USG,6/24/2024 10:35:00 AM,Andie Crenshaw,,UGA,,7,,5.26,,,-83.3577155069974,33.8908092868188
516,d72f7d84-d594-4b55-acc7-366c5a207a46,6/24/2024 12:59:05 PM,agc93487_USG,6/24/2024 12:59:05 PM,agc93487_USG,6/24/2024 10:36:00 AM,Andie Crenshaw,,UGA,,16,,5.48,,,-83.3577155069974,33.8908092868188
517,7425b6f0-9b78-4aba-8873-e4a32f2af366,6/24/2024 12:59:06 PM,agc93487_USG,6/24/2024 12:59:06 PM,agc93487_USG,6/24/2024 10:37:00 AM,Andie Crenshaw,,UGA,,10,,6.67,,,-83.3577155069974,33.8908092868188
518,e5dfcab9-66eb-4f9f-a81f-e4a8a32a6440,6/24/2024 12:59:07 PM,agc93487_USG,6/24/2024 12:59:07 PM,agc93487_USG,6/24/2024 12:52:00 PM,Andie Crenshaw,,UGA,,7,,4.7,,,-83.3576579479656,33.890813617108
519,e21113ab-ebc0-4ddc-b690-5b7907fbf2f1,6/24/2024 12:59:08 PM,agc93487_USG,6/24/2024 12:59:08 PM,agc93487_USG,6/24/2024 12:53:00 PM,Andie Crenshaw,,UGA,,7,,5.85,,,-83.3576608602297,33.890720776336
520,b66e2999-f93d-464e-b358-deb686aed5f7,6/24/2024 12:59:08 PM,agc93487_USG,6/24/2024 12:59:08 PM,agc93487_USG,6/24/2024 12:53:00 PM,Andie Crenshaw,,UGA,,7,,4.78,,,-83.3576708283331,33.8907516947467
521,2dc7de90-0852-47e2-a15d-be512ccbffd7,6/24/2024 12:59:09 PM,agc93487_USG,6/24/2024 12:59:09 PM,agc93487_USG,6/24/2024 12:54:00 PM,Andie Crenshaw,,UGA,,7,,5.07,,,-83.3576584081948,33.8907224892458
522,9ba7d94d-54ab-44a0-a8f8-d347bc0673f2,6/24/2024 12:59:10 PM,agc93487_USG,6/24/2024 12:59:10 PM,agc93487_USG,6/24/2024 12:54:00 PM,Andie Crenshaw,,UGA,,7,,6.13,,,-83.3576228062117,33.8907006897444
523,27979bad-14ce-4807-9313-24513c167bdb,6/24/2024 12:59:10 PM,agc93487_USG,6/24/2024 12:59:10 PM,agc93487_USG,6/24/2024 12:55:00 PM,Andie Crenshaw,,UGA,,7,,4.77,,,-83.357641804456,33.8907467478272
524,730b44db-b7d6-4646-a80b-4b86e60b8efc,6/24/2024 12:59:11 PM,agc93487_USG,6/24/2024 12:59:11 PM,agc93487_USG,6/24/2024 12:55:00 PM,Andie Crenshaw,,UGA,,7,,5.93,,,-83.3576810366013,33.890753724689
525,088b5b25-1106-48ce-aa7a-c1155f1854be,6/24/2024 12:59:11 PM,agc93487_USG,6/24/2024 12:59:11 PM,agc93487_USG,6/24/2024 12:56:00 PM,Andie Crenshaw,,UGA,,7,,4.17,,,-83.3576644707671,33.8907309478959
526,3ce2c84a-5c73-4f26-831b-1e5ad5a66a73,6/24/2024 12:59:12 PM,agc93487_USG,6/24/2024 12:59:12 PM,agc93487_USG,6/24/2024 12:56:00 PM,Andie Crenshaw,,UGA,,23,,4.41,,,-83.3576773004684,33.8907338362764
527,042b5009-350e-4d04-a6bd-665b36daec0e,6/24/2024 12:59:13 PM,agc93487_USG,6/24/2024 12:59:13 PM,agc93487_USG,6/24/2024 12:58:00 PM,Andie Crenshaw,,UGA,,23,,5.14,,,-83.3576752227018,33.8907937955832
528,83467d70-dfea-4104-9b45-04d1f8ae22c4,6/24/2024 1:28:17 PM,agc93487_USG,6/24/2024 1:28:17 PM,agc93487_USG,6/24/2024 1:02:00 PM,Andie Crenshaw,,UGA,,14,,3.85,,,-83.3576744427911,33.8907993218922
529,9294fa72-fd5f-4d44-bf76-4dfc90594c08,6/24/2024 1:28:18 PM,agc93487_USG,6/24/2024 1:28:18 PM,agc93487_USG,6/24/2024 1:02:00 PM,Andie Crenshaw,,UGA,,14,,5.24,,,-83.3576656391216,33.8907857758548
530,d87aecf6-f4b2-49b9-9ffd-2576c9dbe7e2,6/24/2024 1:28:19 PM,agc93487_USG,6/24/2024 1:28:19 PM,agc93487_USG,6/24/2024 1:03:00 PM,Andie Crenshaw,,UGA,,14,,6.16,,,-83.3576477698267,33.8907916874436
531,2faf521f-adde-4df9-8572-a65da204f1df,6/24/2024 1:28:20 PM,agc93487_USG,6/24/2024 1:28:20 PM,agc93487_USG,6/24/2024 1:03:00 PM,Andie Crenshaw,,UGA,,14,,6.92,,,-83.3575770139494,33.8908108341709
532,d5ba5c23-f907-436d-9271-a9ddd5c7faa0,6/24/2024 1:28:20 PM,agc93487_USG,6/24/2024 1:28:20 PM,agc93487_USG,6/24/2024 1:04:00 PM,Andie Crenshaw,,UGA,,14,,4.26,,,-83.3576301948111,33.8907928074423
533,e81f962b-abf1-4ad8-9b70-f5ed4e37c11d,6/24/2024 1:28:21 PM,agc93487_USG,6/24/2024 1:28:21 PM,agc93487_USG,6/24/2024 1:04:00 PM,Andie Crenshaw,,UGA,,14,,4.22,,,-83.3577006984236,33.8908085024402
534,97361dd8-7f54-4b01-8cbb-3794aa96e456,6/24/2024 1:28:22 PM,agc93487_USG,6/24/2024 1:28:22 PM,agc93487_USG,6/24/2024 1:04:00 PM,Andie Crenshaw,,UGA,,14,,4.59,,,-83.357676883299,33.8907806569289
535,2d82c38c-250c-4b72-bb05-a32ce212fea3,6/24/2024 1:28:22 PM,agc93487_USG,6/24/2024 1:28:22 PM,agc93487_USG,6/24/2024 1:05:00 PM,Andie Crenshaw,,UGA,,14,,3.87,,,-83.3576650965759,33.8907745798052
536,09d4da48-ecbe-4d32-b7fb-02af063e1b6b,6/24/2024 1:28:24 PM,agc93487_USG,6/24/2024 1:28:24 PM,agc93487_USG,6/24/2024 1:05:00 PM,Andie Crenshaw,,UGA,,14,,4.81,,,-83.3576772296914,33.8907743973499
537,9ba39f4a-32e1-47a5-ba69-2320ca1391eb,6/24/2024 1:28:24 PM,agc93487_USG,6/24/2024 1:28:24 PM,agc93487_USG,6/24/2024 1:06:00 PM,Andie Crenshaw,,UGA,,14,,5.52,,,-83.3576592587705,33.8907757449597
538,3d12603e-c556-4ea9-9239-e95b9997f14c,6/24/2024 1:28:25 PM,agc93487_USG,6/24/2024 1:28:25 PM,agc93487_USG,6/24/2024 1:06:00 PM,Andie Crenshaw,,UGA,,14,,5.38,,,-83.3576480409275,33.8907259191087
539,df4d997f-7262-4a3d-b9f6-9ee3dc2582f4,6/24/2024 1:28:26 PM,agc93487_USG,6/24/2024 1:28:26 PM,agc93487_USG,6/24/2024 1:06:00 PM,Andie Crenshaw,,UGA,,14,,4.29,,,-83.3576920815413,33.8907567158742
540,9bc765f4-9c02-4522-9e60-f13af437fb5e,6/24/2024 1:28:26 PM,agc93487_USG,6/24/2024 1:28:26 PM,agc93487_USG,6/24/2024 1:06:00 PM,Andie Crenshaw,,UGA,,14,,4.38,,,-83.3577246075904,33.8907336171357
541,7b9390c3-dea9-4427-ae50-c91cacd3c1de,6/24/2024 1:28:27 PM,agc93487_USG,6/24/2024 1:28:27 PM,agc93487_USG,6/24/2024 1:08:00 PM,Andie Crenshaw,,UGA,,14,,6.14,,,-83.3576873946184,33.8907906733927
